epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,4931.12,1.0155,0.57913,0.89125,0.61458,0.4548,0.49186,0.25828,1.44009,0.81496,1.01362,0.0064558,0.0064558,0.0064558
181,4962.55,1.01126,0.57396,0.88858,0.60509,0.46086,0.48805,0.25731,1.45125,0.819,1.02165,0.006436,0.006436,0.006436
182,4993.25,1.00179,0.5715,0.89008,0.62364,0.44866,0.48468,0.25679,1.44371,0.82308,1.01513,0.0064162,0.0064162,0.0064162
183,5024.2,0.9986,0.57005,0.88781,0.62767,0.45247,0.49046,0.25876,1.43745,0.82974,1.01175,0.0063964,0.0063964,0.0063964
184,5055.71,1.00911,0.57392,0.88975,0.6158,0.44454,0.48414,0.25576,1.45429,0.8517,1.0124,0.0063766,0.0063766,0.0063766
185,5086.7,1.00846,0.57371,0.89014,0.61984,0.45021,0.4875,0.25665,1.44811,0.82323,1.01571,0.0063568,0.0063568,0.0063568
186,5116.95,1.0006,0.57191,0.8891,0.62612,0.44712,0.48701,0.25503,1.45836,0.82759,1.02081,0.006337,0.006337,0.006337
187,5147.75,0.99913,0.57006,0.88779,0.64275,0.43547,0.48708,0.25378,1.46046,0.82989,1.01666,0.0063172,0.0063172,0.0063172
188,5179.16,1.00018,0.57081,0.88903,0.64209,0.43713,0.48385,0.25438,1.46152,0.83346,1.02469,0.0062974,0.0062974,0.0062974
189,5208.53,0.993,0.56652,0.88948,0.61825,0.45018,0.48464,0.25581,1.45408,0.82641,1.01631,0.0062776,0.0062776,0.0062776
190,5236.73,0.99505,0.56529,0.88801,0.61172,0.45544,0.48678,0.25518,1.45198,0.82401,1.01771,0.0062578,0.0062578,0.0062578
191,5264.39,0.99935,0.56953,0.88898,0.61771,0.45174,0.48905,0.2582,1.44487,0.8239,1.01537,0.006238,0.006238,0.006238
192,5292.38,0.99484,0.56499,0.88803,0.61572,0.45565,0.4888,0.25681,1.45799,0.82802,1.02067,0.0062182,0.0062182,0.0062182
193,5320.56,0.99555,0.57063,0.88827,0.64086,0.45005,0.49329,0.25886,1.44384,0.82973,1.01232,0.0061984,0.0061984,0.0061984
194,5348.73,1.00184,0.57094,0.88626,0.62685,0.45559,0.49611,0.25997,1.44333,0.81816,1.01487,0.0061786,0.0061786,0.0061786
195,5376.42,0.98975,0.56634,0.88498,0.62456,0.45611,0.49064,0.25655,1.44634,0.81599,1.01318,0.0061588,0.0061588,0.0061588
196,5404.19,0.9914,0.56257,0.8871,0.63085,0.45193,0.48655,0.25658,1.44799,0.81416,1.01514,0.006139,0.006139,0.006139
197,5432.49,0.99144,0.5668,0.88555,0.62859,0.45434,0.49094,0.25771,1.4548,0.81594,1.01669,0.0061192,0.0061192,0.0061192
198,5460.8,0.98366,0.5621,0.88686,0.62067,0.45455,0.49544,0.2596,1.44565,0.82032,1.01618,0.0060994,0.0060994,0.0060994
199,5488.95,0.97672,0.5593,0.886,0.61774,0.44577,0.48462,0.25413,1.45408,0.83068,1.01752,0.0060796,0.0060796,0.0060796
200,5517.04,0.98034,0.55906,0.88332,0.62317,0.45357,0.49234,0.26061,1.43224,0.81765,1.01048,0.0060598,0.0060598,0.0060598
201,5545.39,0.98115,0.55563,0.88421,0.6311,0.45211,0.49246,0.25922,1.43615,0.81636,1.01225,0.00604,0.00604,0.00604
202,5573.45,0.98274,0.5627,0.88398,0.63384,0.45187,0.49057,0.25769,1.44724,0.81395,1.01306,0.0060202,0.0060202,0.0060202
203,5601.06,0.99526,0.5671,0.8876,0.61281,0.45716,0.4892,0.2565,1.45153,0.82047,1.01911,0.0060004,0.0060004,0.0060004
204,5629.09,0.9783,0.56106,0.884,0.60414,0.45384,0.48724,0.25628,1.44997,0.81626,1.0171,0.0059806,0.0059806,0.0059806
205,5657.34,0.97859,0.55778,0.88422,0.61628,0.45608,0.48807,0.25615,1.45132,0.81572,1.01303,0.0059608,0.0059608,0.0059608
206,5685.74,0.99169,0.5627,0.88656,0.633,0.45964,0.49563,0.25929,1.44433,0.81277,1.01393,0.005941,0.005941,0.005941
207,5714,0.98384,0.56423,0.88768,0.61884,0.45691,0.49268,0.25948,1.4403,0.81601,1.01228,0.0059212,0.0059212,0.0059212
208,5742.18,0.97956,0.55999,0.88446,0.6314,0.45466,0.49093,0.25813,1.43786,0.81583,1.01063,0.0059014,0.0059014,0.0059014
209,5770.52,0.98501,0.56133,0.88673,0.61704,0.45922,0.49321,0.25834,1.4462,0.81937,1.01309,0.0058816,0.0058816,0.0058816
210,5798.6,0.98166,0.56037,0.88483,0.63031,0.46311,0.49844,0.25813,1.44694,0.81401,1.01342,0.0058618,0.0058618,0.0058618
211,5826.31,0.98332,0.56387,0.88454,0.62154,0.45512,0.48992,0.25862,1.44464,0.82026,1.01462,0.005842,0.005842,0.005842
212,5854.66,0.97913,0.5571,0.88387,0.61582,0.45548,0.4917,0.25733,1.45315,0.82547,1.02013,0.0058222,0.0058222,0.0058222
213,5883.05,0.97296,0.55562,0.88357,0.62454,0.45271,0.49131,0.25794,1.44453,0.81559,1.01877,0.0058024,0.0058024,0.0058024
214,5911.31,0.98007,0.55827,0.88308,0.62474,0.45278,0.48969,0.25797,1.45057,0.81712,1.01901,0.0057826,0.0057826,0.0057826
215,5939.25,0.96915,0.55351,0.88254,0.62937,0.44766,0.49111,0.25824,1.45655,0.81944,1.01677,0.0057628,0.0057628,0.0057628
216,5967.25,0.97553,0.55589,0.88224,0.64195,0.44195,0.49279,0.2581,1.44854,0.82005,1.01338,0.005743,0.005743,0.005743
217,5995.25,0.97261,0.55332,0.88321,0.62084,0.4539,0.49336,0.25775,1.45112,0.82065,1.01433,0.0057232,0.0057232,0.0057232
218,6022.81,0.97641,0.55398,0.88234,0.62472,0.46162,0.49695,0.26049,1.44348,0.81245,1.01606,0.0057034,0.0057034,0.0057034
219,6050.67,0.97568,0.55622,0.88343,0.64617,0.45147,0.49379,0.26098,1.43988,0.81066,1.01461,0.0056836,0.0056836,0.0056836
220,6078.98,0.97413,0.55594,0.88284,0.63757,0.45633,0.49628,0.25946,1.44834,0.81466,1.01669,0.0056638,0.0056638,0.0056638
221,6107.11,0.97861,0.5553,0.88146,0.6367,0.45302,0.49469,0.25987,1.44589,0.81342,1.01534,0.005644,0.005644,0.005644
222,6135.34,0.97779,0.55377,0.88149,0.61849,0.45529,0.49536,0.25961,1.44558,0.81352,1.01603,0.0056242,0.0056242,0.0056242
223,6163.87,0.96692,0.54822,0.88011,0.62292,0.45149,0.49445,0.26071,1.4474,0.81319,1.01682,0.0056044,0.0056044,0.0056044
224,6193.11,0.97341,0.55761,0.88433,0.62077,0.45776,0.49415,0.26157,1.43856,0.80189,1.01704,0.0055846,0.0055846,0.0055846
225,6224.29,0.97437,0.55284,0.88174,0.63728,0.46088,0.50068,0.26424,1.43426,0.81052,1.01271,0.0055648,0.0055648,0.0055648
226,6255.2,0.96431,0.54884,0.88156,0.6318,0.45264,0.49595,0.26227,1.43531,0.82525,1.01177,0.005545,0.005545,0.005545
227,6286.1,0.96596,0.55326,0.88106,0.63836,0.4522,0.49466,0.25989,1.43478,0.80972,1.01021,0.0055252,0.0055252,0.0055252
228,6314.36,0.96112,0.5499,0.88335,0.6208,0.45794,0.49734,0.26138,1.43472,0.80368,1.01127,0.0055054,0.0055054,0.0055054
229,6342.37,0.96497,0.55051,0.87997,0.6214,0.45764,0.49243,0.25791,1.44721,0.80809,1.01224,0.0054856,0.0054856,0.0054856
230,6370.5,0.96493,0.55125,0.88155,0.62777,0.46433,0.49792,0.26167,1.44109,0.8111,1.01366,0.0054658,0.0054658,0.0054658
231,6398.72,0.95471,0.54406,0.87919,0.6241,0.46372,0.49453,0.26033,1.44239,0.80796,1.01288,0.005446,0.005446,0.005446
232,6427,0.96006,0.54618,0.87962,0.6101,0.46588,0.49394,0.25878,1.44524,0.8084,1.01241,0.0054262,0.0054262,0.0054262
233,6454.87,0.96072,0.54919,0.88058,0.61738,0.46365,0.49888,0.25948,1.44814,0.8071,1.01826,0.0054064,0.0054064,0.0054064
234,6483.34,0.9602,0.5445,0.87906,0.62857,0.45458,0.49512,0.26081,1.44913,0.8159,1.0202,0.0053866,0.0053866,0.0053866
235,6511.67,0.96952,0.55061,0.88261,0.6192,0.46609,0.49693,0.26182,1.44028,0.80761,1.01264,0.0053668,0.0053668,0.0053668
236,6539.92,0.95708,0.5471,0.87872,0.61711,0.46216,0.49663,0.25996,1.45257,0.81269,1.0193,0.005347,0.005347,0.005347
237,6568.6,0.96502,0.54854,0.88018,0.62926,0.45437,0.4945,0.25851,1.45563,0.80701,1.01989,0.0053272,0.0053272,0.0053272
238,6597.7,0.9534,0.54341,0.87663,0.63371,0.45425,0.49278,0.25645,1.45232,0.80472,1.01876,0.0053074,0.0053074,0.0053074
239,6626.43,0.95235,0.54284,0.88025,0.62524,0.46434,0.49541,0.2599,1.44376,0.80563,1.01583,0.0052876,0.0052876,0.0052876
240,6654.99,0.95981,0.54721,0.87962,0.63181,0.4583,0.49588,0.26081,1.4395,0.81266,1.01271,0.0052678,0.0052678,0.0052678
241,6684.08,0.96166,0.55138,0.87992,0.62173,0.4638,0.4971,0.26061,1.44196,0.81323,1.01003,0.005248,0.005248,0.005248
242,6712.78,0.95427,0.54647,0.87971,0.63173,0.46029,0.50005,0.2619,1.43794,0.81022,1.00897,0.0052282,0.0052282,0.0052282
243,6741.3,0.94803,0.54288,0.87639,0.63872,0.45956,0.49819,0.26078,1.44421,0.80929,1.01333,0.0052084,0.0052084,0.0052084
244,6769.58,0.9567,0.54481,0.87917,0.63301,0.45397,0.4949,0.25911,1.45151,0.80762,1.01644,0.0051886,0.0051886,0.0051886
245,6797.72,0.96167,0.54882,0.88054,0.6272,0.45869,0.49693,0.26191,1.44299,0.80788,1.01465,0.0051688,0.0051688,0.0051688
246,6826.45,0.9583,0.54408,0.87882,0.63091,0.45765,0.50058,0.26212,1.4403,0.80679,1.01309,0.005149,0.005149,0.005149
247,6855.32,0.95993,0.54618,0.87564,0.64248,0.45259,0.50039,0.26278,1.44163,0.81304,1.01246,0.0051292,0.0051292,0.0051292
248,6884.15,0.95896,0.54463,0.87891,0.62727,0.45862,0.4985,0.26152,1.44453,0.809,1.01658,0.0051094,0.0051094,0.0051094
249,6912.74,0.94542,0.54018,0.87822,0.61783,0.46557,0.49734,0.2598,1.44787,0.80224,1.01721,0.0050896,0.0050896,0.0050896
250,6941.37,0.9519,0.54465,0.87634,0.62724,0.45786,0.49725,0.26018,1.44788,0.802,1.01595,0.0050698,0.0050698,0.0050698
251,6969.92,0.95106,0.54183,0.87876,0.62892,0.45946,0.49661,0.26117,1.44409,0.80181,1.01559,0.00505,0.00505,0.00505
252,6998.72,0.94311,0.53628,0.87756,0.62531,0.46409,0.4998,0.2626,1.4389,0.8048,1.01346,0.0050302,0.0050302,0.0050302
253,7026.84,0.94493,0.53925,0.87779,0.63025,0.45967,0.49712,0.26253,1.43864,0.80687,1.01129,0.0050104,0.0050104,0.0050104
254,7055.34,0.95156,0.53909,0.87823,0.62856,0.46649,0.50209,0.26321,1.43732,0.80879,1.01129,0.0049906,0.0049906,0.0049906
255,7083.99,0.94595,0.53757,0.87586,0.63112,0.4694,0.50275,0.26298,1.43471,0.80046,1.01079,0.0049708,0.0049708,0.0049708
256,7112.68,0.94423,0.53924,0.87737,0.63132,0.45841,0.49747,0.26115,1.44072,0.80683,1.01195,0.004951,0.004951,0.004951
257,7141.45,0.94069,0.53642,0.87267,0.61963,0.45993,0.49601,0.26046,1.44121,0.8041,1.01219,0.0049312,0.0049312,0.0049312
258,7170.42,0.94282,0.5368,0.87385,0.61615,0.46573,0.49813,0.26073,1.44218,0.80354,1.01331,0.0049114,0.0049114,0.0049114
259,7199.04,0.94044,0.53851,0.87503,0.63032,0.46228,0.50117,0.26202,1.43911,0.79787,1.01521,0.0048916,0.0048916,0.0048916
260,7227.66,0.95096,0.53939,0.87631,0.62605,0.46541,0.50218,0.26237,1.44113,0.80158,1.01441,0.0048718,0.0048718,0.0048718
261,7255.94,0.94758,0.54213,0.8794,0.63307,0.46462,0.50076,0.26186,1.44147,0.80198,1.01306,0.004852,0.004852,0.004852
262,7283.83,0.94023,0.53582,0.87427,0.62932,0.46625,0.50142,0.26406,1.43999,0.80226,1.0123,0.0048322,0.0048322,0.0048322
263,7312.18,0.93746,0.5311,0.87368,0.63245,0.46219,0.50296,0.26467,1.437,0.79925,1.01196,0.0048124,0.0048124,0.0048124
264,7340.78,0.94266,0.53507,0.87652,0.63738,0.46282,0.50036,0.26351,1.43579,0.80065,1.01035,0.0047926,0.0047926,0.0047926
265,7369.4,0.92972,0.53247,0.87667,0.63254,0.46263,0.49876,0.26341,1.43547,0.79877,1.01088,0.0047728,0.0047728,0.0047728
266,7397.99,0.92912,0.53163,0.87379,0.64948,0.44733,0.49758,0.26225,1.43823,0.80727,1.00959,0.004753,0.004753,0.004753
267,7426.95,0.93879,0.53377,0.87416,0.64493,0.45087,0.50063,0.26224,1.44189,0.80414,1.01048,0.0047332,0.0047332,0.0047332
268,7455.47,0.93178,0.53147,0.87579,0.64451,0.45569,0.50387,0.26462,1.43657,0.80543,1.00852,0.0047134,0.0047134,0.0047134
269,7483.88,0.93446,0.53088,0.87409,0.63502,0.45507,0.50155,0.26495,1.43216,0.80763,1.00798,0.0046936,0.0046936,0.0046936
270,7511.81,0.92822,0.53046,0.87366,0.63174,0.46494,0.50376,0.2632,1.43721,0.80309,1.0113,0.0046738,0.0046738,0.0046738
271,7540.59,0.92898,0.53075,0.87452,0.62649,0.46758,0.50386,0.26334,1.43447,0.80597,1.01091,0.004654,0.004654,0.004654
272,7569.3,0.93539,0.53199,0.87526,0.64759,0.45923,0.50206,0.26328,1.43833,0.79646,1.01354,0.0046342,0.0046342,0.0046342
273,7598.15,0.93297,0.53147,0.87401,0.63791,0.46494,0.50175,0.26264,1.44052,0.79879,1.01474,0.0046144,0.0046144,0.0046144
274,7626.65,0.92401,0.52803,0.87198,0.63805,0.46081,0.50201,0.26253,1.44337,0.7992,1.01435,0.0045946,0.0045946,0.0045946
275,7655.21,0.92712,0.52718,0.87338,0.63295,0.46254,0.50257,0.26348,1.44511,0.79889,1.01533,0.0045748,0.0045748,0.0045748
276,7683.87,0.93142,0.52903,0.8742,0.63153,0.46292,0.50201,0.26334,1.43957,0.79645,1.01331,0.004555,0.004555,0.004555
277,7712.47,0.93857,0.53475,0.87687,0.64314,0.45444,0.50158,0.26391,1.43731,0.7983,1.01145,0.0045352,0.0045352,0.0045352
278,7740.98,0.92491,0.52643,0.8697,0.6518,0.45611,0.50367,0.26445,1.44147,0.79866,1.01312,0.0045154,0.0045154,0.0045154
279,7768.94,0.92587,0.53049,0.8726,0.63753,0.45869,0.5019,0.26383,1.44358,0.80158,1.01484,0.0044956,0.0044956,0.0044956
280,7797.57,0.93995,0.5325,0.87536,0.63156,0.46324,0.50072,0.2627,1.44512,0.80097,1.01391,0.0044758,0.0044758,0.0044758
281,7826.08,0.93453,0.53325,0.87476,0.62914,0.46619,0.49922,0.26203,1.44205,0.79862,1.01355,0.004456,0.004456,0.004456
282,7854.5,0.92739,0.52799,0.8722,0.62748,0.46466,0.49631,0.26146,1.44303,0.80162,1.01386,0.0044362,0.0044362,0.0044362
283,7882.97,0.92809,0.52764,0.87393,0.61493,0.46906,0.50122,0.26243,1.44165,0.80162,1.01413,0.0044164,0.0044164,0.0044164
284,7911.5,0.92401,0.5276,0.8711,0.6193,0.46517,0.50331,0.26374,1.44142,0.80443,1.01302,0.0043966,0.0043966,0.0043966
285,7939.9,0.93432,0.53071,0.87062,0.63477,0.45574,0.5027,0.26343,1.43652,0.80096,1.01206,0.0043768,0.0043768,0.0043768
286,7968.23,0.91816,0.52405,0.87065,0.62715,0.46187,0.49854,0.26282,1.43739,0.79884,1.01274,0.004357,0.004357,0.004357
287,7996.32,0.92348,0.52647,0.87307,0.6297,0.45616,0.49978,0.26328,1.43739,0.79826,1.01283,0.0043372,0.0043372,0.0043372
288,8024.88,0.92,0.5229,0.87061,0.63209,0.45476,0.49996,0.26361,1.43858,0.79646,1.0132,0.0043174,0.0043174,0.0043174
289,8053.58,0.92051,0.52583,0.87258,0.63772,0.45956,0.50283,0.26447,1.43836,0.79323,1.01371,0.0042976,0.0042976,0.0042976
290,8082.45,0.9213,0.52477,0.8748,0.62475,0.46563,0.50426,0.26444,1.43925,0.79506,1.01484,0.0042778,0.0042778,0.0042778
291,8111.28,0.91768,0.52296,0.8681,0.62505,0.46738,0.5035,0.2647,1.44003,0.79546,1.0149,0.004258,0.004258,0.004258
292,8140.04,0.92087,0.52423,0.87113,0.635,0.46318,0.50216,0.26373,1.43663,0.7936,1.01394,0.0042382,0.0042382,0.0042382
293,8169.14,0.91482,0.52224,0.87222,0.63676,0.45788,0.50163,0.26424,1.43658,0.79686,1.01314,0.0042184,0.0042184,0.0042184
294,8198.19,0.91835,0.52303,0.8726,0.6394,0.45718,0.5015,0.26398,1.4351,0.79889,1.00945,0.0041986,0.0041986,0.0041986
295,8226.46,0.9244,0.52606,0.87241,0.64797,0.45136,0.50173,0.26385,1.43085,0.79493,1.00785,0.0041788,0.0041788,0.0041788
296,8254.01,0.91182,0.52096,0.87067,0.62163,0.46612,0.50216,0.26427,1.42995,0.7912,1.00916,0.004159,0.004159,0.004159
297,8282.67,0.91682,0.52362,0.87128,0.63505,0.46276,0.502,0.26398,1.43427,0.79073,1.01109,0.0041392,0.0041392,0.0041392
298,8310.71,0.91529,0.52129,0.87136,0.65002,0.45458,0.50228,0.26484,1.43503,0.78999,1.01141,0.0041194,0.0041194,0.0041194
299,8338.85,0.91288,0.52258,0.87177,0.64062,0.464,0.50426,0.26564,1.43146,0.79058,1.00911,0.0040996,0.0040996,0.0040996
300,8367.07,0.91076,0.51748,0.86881,0.63233,0.47351,0.50689,0.26548,1.43375,0.79061,1.00957,0.0040798,0.0040798,0.0040798
301,8394.97,0.91894,0.52193,0.86954,0.63953,0.46484,0.50427,0.26671,1.43043,0.79121,1.00985,0.00406,0.00406,0.00406
302,8423.2,0.91129,0.52238,0.87035,0.62578,0.47128,0.5048,0.2673,1.43259,0.79237,1.0123,0.0040402,0.0040402,0.0040402
303,8450.83,0.91281,0.51896,0.86918,0.6354,0.46553,0.50502,0.26705,1.43622,0.7919,1.01475,0.0040204,0.0040204,0.0040204
304,8479.12,0.91236,0.51712,0.8711,0.63347,0.46948,0.50808,0.26657,1.43706,0.79255,1.01384,0.0040006,0.0040006,0.0040006
305,8507.22,0.91285,0.52304,0.86944,0.62712,0.46906,0.50758,0.26676,1.4332,0.79482,1.01105,0.0039808,0.0039808,0.0039808
306,8535.42,0.92663,0.52693,0.87016,0.62522,0.46778,0.50573,0.26565,1.43567,0.79729,1.0125,0.003961,0.003961,0.003961
307,8563.44,0.90946,0.51755,0.86976,0.63562,0.46335,0.50502,0.26472,1.44002,0.79706,1.01361,0.0039412,0.0039412,0.0039412
308,8591.44,0.91977,0.52349,0.8711,0.64002,0.4633,0.50617,0.26555,1.43716,0.79203,1.01211,0.0039214,0.0039214,0.0039214
309,8620.63,0.90724,0.51817,0.8691,0.6335,0.46407,0.50377,0.26534,1.43465,0.79028,1.01323,0.0039016,0.0039016,0.0039016
310,8649.54,0.90366,0.51614,0.8664,0.627,0.46766,0.50368,0.26555,1.43464,0.79357,1.01382,0.0038818,0.0038818,0.0038818
311,8678.41,0.90828,0.5156,0.86644,0.63139,0.46827,0.50586,0.26574,1.43629,0.7929,1.01255,0.003862,0.003862,0.003862
312,8707.43,0.90218,0.51704,0.87043,0.63348,0.46758,0.50528,0.26546,1.43577,0.79239,1.01029,0.0038422,0.0038422,0.0038422
313,8736.82,0.91861,0.52164,0.86933,0.63563,0.46981,0.50733,0.26626,1.43596,0.79009,1.01036,0.0038224,0.0038224,0.0038224
314,8766.35,0.90595,0.51429,0.86703,0.63814,0.46767,0.50872,0.26678,1.43557,0.78983,1.01054,0.0038026,0.0038026,0.0038026
315,8796.06,0.9138,0.52063,0.87209,0.64359,0.46837,0.50862,0.26656,1.43572,0.79205,1.01063,0.0037828,0.0037828,0.0037828
316,8825.6,0.90382,0.51802,0.86709,0.64873,0.4652,0.50729,0.26592,1.43452,0.79057,1.01127,0.003763,0.003763,0.003763
317,8854.53,0.90771,0.51725,0.86905,0.63486,0.47004,0.5062,0.26679,1.43647,0.7897,1.01177,0.0037432,0.0037432,0.0037432
318,8883.11,0.9044,0.51594,0.86793,0.62803,0.4689,0.50507,0.26632,1.43586,0.79169,1.01296,0.0037234,0.0037234,0.0037234
319,8912.28,0.90069,0.51532,0.86699,0.63968,0.46409,0.50516,0.2664,1.43302,0.79535,1.01188,0.0037036,0.0037036,0.0037036
320,8940.93,0.90682,0.51592,0.86853,0.64383,0.46892,0.50635,0.26648,1.43601,0.79491,1.01317,0.0036838,0.0036838,0.0036838
321,8969.34,0.90548,0.51764,0.87056,0.63661,0.46534,0.50585,0.26701,1.4371,0.79067,1.01263,0.003664,0.003664,0.003664
322,8998.34,0.90667,0.51927,0.86862,0.64397,0.46215,0.50523,0.26667,1.4378,0.79299,1.01269,0.0036442,0.0036442,0.0036442
323,9027.15,0.90106,0.51172,0.86809,0.64606,0.46236,0.50697,0.26746,1.43462,0.79174,1.01074,0.0036244,0.0036244,0.0036244
324,9055.94,0.89776,0.51216,0.86643,0.64364,0.46735,0.50625,0.26637,1.43688,0.79059,1.01194,0.0036046,0.0036046,0.0036046
325,9084.64,0.90002,0.51474,0.86768,0.64389,0.4641,0.50515,0.26636,1.43646,0.7907,1.01195,0.0035848,0.0035848,0.0035848
326,9113.32,0.89981,0.51217,0.86739,0.6455,0.46533,0.50562,0.26665,1.43476,0.79194,1.01245,0.003565,0.003565,0.003565
327,9141.88,0.89772,0.50963,0.8669,0.64483,0.46404,0.50527,0.26605,1.43669,0.79429,1.0126,0.0035452,0.0035452,0.0035452
328,9170.62,0.89917,0.51346,0.86738,0.64133,0.46637,0.50613,0.26574,1.43649,0.79329,1.0133,0.0035254,0.0035254,0.0035254
329,9198.73,0.89103,0.50938,0.86334,0.63472,0.46805,0.50457,0.26647,1.43451,0.79007,1.01187,0.0035056,0.0035056,0.0035056
330,9226.82,0.90381,0.51402,0.86414,0.63835,0.47009,0.50656,0.26653,1.43449,0.78977,1.01182,0.0034858,0.0034858,0.0034858
331,9255.56,0.9051,0.51505,0.86761,0.64785,0.46737,0.50717,0.266,1.43502,0.78883,1.01181,0.003466,0.003466,0.003466
332,9284.26,0.89146,0.5086,0.86705,0.64787,0.46927,0.5081,0.26657,1.43557,0.79053,1.01158,0.0034462,0.0034462,0.0034462
333,9312.71,0.89358,0.51109,0.86662,0.64438,0.46592,0.50635,0.26616,1.437,0.79019,1.01292,0.0034264,0.0034264,0.0034264
334,9341.25,0.88781,0.50576,0.86473,0.65014,0.46442,0.50576,0.26581,1.43718,0.78637,1.01332,0.0034066,0.0034066,0.0034066
335,9369.78,0.89853,0.51216,0.86755,0.64485,0.46349,0.50462,0.26515,1.4395,0.78845,1.01369,0.0033868,0.0033868,0.0033868
336,9398.34,0.90426,0.51727,0.87,0.64712,0.46678,0.50592,0.2657,1.44056,0.78938,1.01315,0.003367,0.003367,0.003367
337,9427.08,0.90452,0.51296,0.86802,0.64626,0.46491,0.50511,0.26563,1.44054,0.79181,1.01267,0.0033472,0.0033472,0.0033472
338,9455.35,0.8881,0.50661,0.86492,0.64658,0.46515,0.50657,0.26563,1.43768,0.78944,1.01115,0.0033274,0.0033274,0.0033274
339,9483.7,0.89514,0.50995,0.86746,0.64637,0.4662,0.5082,0.26713,1.43323,0.78926,1.0095,0.0033076,0.0033076,0.0033076
340,9512.27,0.88756,0.50657,0.86615,0.64913,0.46594,0.50764,0.2661,1.43531,0.79226,1.01015,0.0032878,0.0032878,0.0032878
341,9541.06,0.8861,0.5088,0.86517,0.64848,0.46536,0.50756,0.26633,1.43541,0.79323,1.01065,0.003268,0.003268,0.003268
342,9569.97,0.89809,0.51066,0.86762,0.63159,0.47134,0.50669,0.26558,1.43546,0.79361,1.01039,0.0032482,0.0032482,0.0032482
343,9598.74,0.88991,0.50665,0.8641,0.63497,0.47066,0.50739,0.26529,1.43503,0.7925,1.0119,0.0032284,0.0032284,0.0032284
344,9627.51,0.88568,0.50491,0.86514,0.62883,0.46954,0.50623,0.26579,1.43464,0.79136,1.01177,0.0032086,0.0032086,0.0032086
345,9656.27,0.8958,0.50819,0.86642,0.63855,0.46523,0.50529,0.26549,1.43262,0.79298,1.00977,0.0031888,0.0031888,0.0031888
346,9684.75,0.89234,0.50874,0.8656,0.63079,0.46721,0.50482,0.26547,1.43393,0.79157,1.01038,0.003169,0.003169,0.003169
347,9712.69,0.88516,0.50438,0.86589,0.629,0.46785,0.50496,0.2653,1.43495,0.79083,1.01015,0.0031492,0.0031492,0.0031492
348,9741.28,0.89052,0.50419,0.86288,0.62599,0.47062,0.50577,0.26588,1.4357,0.79323,1.01047,0.0031294,0.0031294,0.0031294
349,9770.03,0.88808,0.50732,0.86797,0.62255,0.47531,0.50651,0.26637,1.43429,0.79208,1.00919,0.0031096,0.0031096,0.0031096
350,9798.84,0.88585,0.50645,0.86683,0.63308,0.47206,0.50668,0.26588,1.43341,0.79133,1.00889,0.0030898,0.0030898,0.0030898
351,9827.67,0.88869,0.50758,0.86497,0.63443,0.47199,0.50611,0.26564,1.43609,0.79237,1.01037,0.00307,0.00307,0.00307
352,9856.43,0.8872,0.50591,0.86449,0.63247,0.47016,0.50567,0.26545,1.4372,0.79127,1.01107,0.0030502,0.0030502,0.0030502
353,9884.98,0.87466,0.50078,0.86126,0.62701,0.4748,0.50539,0.2655,1.43652,0.79033,1.01154,0.0030304,0.0030304,0.0030304
354,9913.81,0.88496,0.50564,0.86629,0.62729,0.47677,0.50611,0.26574,1.43505,0.79254,1.01015,0.0030106,0.0030106,0.0030106
355,9942.17,0.87753,0.50241,0.86407,0.63307,0.4737,0.50715,0.26582,1.435,0.79325,1.00942,0.0029908,0.0029908,0.0029908
356,9970.8,0.87275,0.49758,0.86271,0.63283,0.46976,0.50402,0.26506,1.4363,0.79286,1.01024,0.002971,0.002971,0.002971
357,9999.82,0.87772,0.502,0.86166,0.6389,0.46983,0.50587,0.26509,1.43769,0.79156,1.01174,0.0029512,0.0029512,0.0029512
358,10028.8,0.8724,0.49938,0.86074,0.63975,0.46812,0.50642,0.2653,1.43704,0.79058,1.01188,0.0029314,0.0029314,0.0029314
359,10058,0.88737,0.50567,0.86778,0.63912,0.46745,0.50512,0.26526,1.43719,0.79242,1.0119,0.0029116,0.0029116,0.0029116
360,10086.9,0.86713,0.49508,0.86105,0.63228,0.47174,0.50527,0.26578,1.43768,0.79277,1.01273,0.0028918,0.0028918,0.0028918
361,10115.8,0.87918,0.50137,0.8641,0.63168,0.47546,0.50675,0.26648,1.43711,0.79104,1.01211,0.002872,0.002872,0.002872
362,10144.4,0.87316,0.498,0.86244,0.63196,0.47476,0.50763,0.26619,1.43424,0.79094,1.01062,0.0028522,0.0028522,0.0028522
363,10172.8,0.87397,0.49913,0.86203,0.63172,0.47513,0.50774,0.26647,1.43287,0.78979,1.01041,0.0028324,0.0028324,0.0028324
364,10200.9,0.87872,0.50008,0.86533,0.64067,0.47027,0.50803,0.2668,1.43225,0.78724,1.01059,0.0028126,0.0028126,0.0028126
365,10229.7,0.87401,0.50065,0.86373,0.63906,0.46948,0.50837,0.26718,1.42954,0.785,1.0108,0.0027928,0.0027928,0.0027928
