epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,13470.9,0.7289,0.41323,0.8393,0.72541,0.5636,0.62802,0.34552,1.25128,0.64984,0.94778,0.00724165,0.00724165,0.00724165
179,13546.9,0.72635,0.41079,0.83854,0.7251,0.56425,0.62813,0.34543,1.2512,0.64954,0.94777,0.00721372,0.00721372,0.00721372
180,13623.3,0.72987,0.41336,0.83975,0.72577,0.56456,0.62841,0.34556,1.2512,0.64961,0.94772,0.00718571,0.00718571,0.00718571
181,13699.7,0.72749,0.41194,0.83917,0.72586,0.56427,0.62862,0.34566,1.25119,0.64955,0.94766,0.00715761,0.00715761,0.00715761
182,13776.2,0.72619,0.41135,0.83935,0.72622,0.56411,0.62841,0.34567,1.25113,0.64957,0.94759,0.00712942,0.00712942,0.00712942
183,13852.5,0.7323,0.41473,0.83962,0.72749,0.56306,0.62842,0.3457,1.25114,0.64958,0.94753,0.00710116,0.00710116,0.00710116
184,13928.1,0.72642,0.4118,0.83906,0.72754,0.56317,0.62844,0.34573,1.25106,0.64968,0.94749,0.00707281,0.00707281,0.00707281
185,14004.1,0.72637,0.41214,0.83865,0.73061,0.56134,0.62832,0.34573,1.25108,0.64977,0.94742,0.00704439,0.00704439,0.00704439
186,14080.5,0.72839,0.41237,0.83964,0.72809,0.56221,0.62801,0.34571,1.25115,0.64972,0.94735,0.00701588,0.00701588,0.00701588
187,14156.8,0.73066,0.41546,0.84053,0.72736,0.56221,0.62795,0.34574,1.25105,0.64987,0.94733,0.0069873,0.0069873,0.0069873
188,14232.5,0.72594,0.41101,0.83891,0.72775,0.56221,0.62835,0.34589,1.25092,0.64981,0.94733,0.00695864,0.00695864,0.00695864
189,14309.2,0.72453,0.41094,0.83922,0.72844,0.56178,0.62803,0.34603,1.25075,0.64986,0.94727,0.00692991,0.00692991,0.00692991
190,14385.3,0.7252,0.4113,0.84014,0.72955,0.56152,0.62824,0.34592,1.25071,0.64981,0.94713,0.0069011,0.0069011,0.0069011
191,14461.7,0.72679,0.41106,0.83903,0.7296,0.56142,0.628,0.34596,1.25052,0.64983,0.94698,0.00687222,0.00687222,0.00687222
192,14537.5,0.72494,0.41128,0.83857,0.72775,0.56264,0.62852,0.34603,1.25046,0.65012,0.94687,0.00684326,0.00684326,0.00684326
193,14613.7,0.71934,0.40673,0.83814,0.72815,0.5628,0.62869,0.34608,1.25023,0.64995,0.94677,0.00681424,0.00681424,0.00681424
194,14689.5,0.71951,0.40777,0.83781,0.7289,0.56273,0.62893,0.34612,1.25024,0.65002,0.94675,0.00678514,0.00678514,0.00678514
195,14765.7,0.72296,0.41048,0.83872,0.72774,0.5635,0.62877,0.3461,1.25019,0.64995,0.94674,0.00675598,0.00675598,0.00675598
196,14841.5,0.72045,0.40802,0.83748,0.72818,0.56303,0.62875,0.34619,1.25019,0.65003,0.94664,0.00672675,0.00672675,0.00672675
197,14917.6,0.72016,0.40768,0.83756,0.72789,0.56318,0.62901,0.34622,1.25003,0.6502,0.94665,0.00669746,0.00669746,0.00669746
198,14993.5,0.7204,0.40806,0.83805,0.72991,0.56262,0.6292,0.34621,1.25001,0.65027,0.94667,0.0066681,0.0066681,0.0066681
199,15069.4,0.72139,0.40857,0.83821,0.72979,0.56229,0.62916,0.34644,1.24999,0.65032,0.94657,0.00663867,0.00663867,0.00663867
200,15145.1,0.71657,0.40752,0.83791,0.73123,0.56184,0.62921,0.34637,1.24992,0.65039,0.94642,0.00660918,0.00660918,0.00660918
201,15220.9,0.71594,0.40604,0.83709,0.72885,0.56222,0.62922,0.34649,1.24989,0.65047,0.94642,0.00657963,0.00657963,0.00657963
202,15296.5,0.71102,0.40317,0.83676,0.72735,0.56296,0.62925,0.34666,1.24989,0.65063,0.94634,0.00655002,0.00655002,0.00655002
203,15372.7,0.71401,0.40563,0.83738,0.72788,0.56326,0.62948,0.34676,1.2497,0.65086,0.94623,0.00652036,0.00652036,0.00652036
204,15449.3,0.71625,0.4065,0.8378,0.72855,0.56294,0.62958,0.34689,1.24983,0.65093,0.94626,0.00649063,0.00649063,0.00649063
205,15525.8,0.71149,0.40336,0.83744,0.73028,0.56225,0.62951,0.3468,1.24951,0.65095,0.94614,0.00646085,0.00646085,0.00646085
206,15602.2,0.71407,0.40423,0.83705,0.73124,0.56154,0.62953,0.3469,1.24962,0.65115,0.94613,0.00643101,0.00643101,0.00643101
207,15678.4,0.71121,0.40406,0.83664,0.73051,0.56243,0.63005,0.34694,1.24951,0.65111,0.94607,0.00640111,0.00640111,0.00640111
208,15754.2,0.71278,0.40338,0.8374,0.73024,0.56147,0.62947,0.34698,1.24943,0.65121,0.94595,0.00637116,0.00637116,0.00637116
209,15830.1,0.7087,0.40242,0.83646,0.73075,0.56182,0.62996,0.34703,1.24946,0.65126,0.94593,0.00634117,0.00634117,0.00634117
210,15906.2,0.70993,0.40258,0.83643,0.73062,0.56126,0.62966,0.34704,1.24958,0.65145,0.9459,0.00631112,0.00631112,0.00631112
211,15982.1,0.7086,0.40244,0.83601,0.73109,0.56141,0.63003,0.34723,1.24932,0.6515,0.94583,0.00628101,0.00628101,0.00628101
212,16058.1,0.70858,0.40131,0.83601,0.73138,0.56123,0.63006,0.34722,1.24933,0.65122,0.94581,0.00625087,0.00625087,0.00625087
213,16133.9,0.70927,0.40238,0.83704,0.73176,0.56111,0.63005,0.34725,1.24938,0.6515,0.94582,0.00622067,0.00622067,0.00622067
214,16210,0.70853,0.40197,0.8366,0.73401,0.55986,0.62989,0.34731,1.24922,0.65158,0.94575,0.00619043,0.00619043,0.00619043
215,16286,0.70388,0.39956,0.83496,0.73436,0.55976,0.63028,0.34743,1.24918,0.65161,0.94574,0.00616014,0.00616014,0.00616014
216,16362.2,0.7068,0.40034,0.83624,0.73433,0.56007,0.63038,0.34751,1.24927,0.65152,0.94573,0.00612981,0.00612981,0.00612981
217,16437.9,0.70908,0.40233,0.83629,0.73434,0.56004,0.63045,0.34748,1.24917,0.65145,0.94569,0.00609944,0.00609944,0.00609944
218,16513.9,0.70508,0.40023,0.83583,0.73589,0.55958,0.63058,0.34745,1.24925,0.65176,0.94566,0.00606902,0.00606902,0.00606902
219,16589.9,0.70279,0.39838,0.83554,0.73793,0.55896,0.63046,0.34754,1.24954,0.65196,0.94566,0.00603856,0.00603856,0.00603856
220,16666.5,0.70399,0.39936,0.83613,0.73738,0.55942,0.63073,0.34769,1.24947,0.65197,0.94566,0.00600807,0.00600807,0.00600807
221,16742.2,0.6986,0.39712,0.83436,0.73703,0.55906,0.6306,0.3477,1.24949,0.65223,0.9456,0.00597754,0.00597754,0.00597754
222,16818,0.70371,0.39954,0.83597,0.7361,0.55991,0.63066,0.34771,1.24958,0.65228,0.94563,0.00594697,0.00594697,0.00594697
223,16893.7,0.69858,0.39736,0.83474,0.73441,0.56025,0.63037,0.34779,1.24963,0.65249,0.94557,0.00591636,0.00591636,0.00591636
224,16969.9,0.70253,0.39829,0.83528,0.73506,0.56006,0.63043,0.34785,1.24942,0.65244,0.94552,0.00588573,0.00588573,0.00588573
225,17045.8,0.69804,0.39585,0.83494,0.73442,0.55996,0.63019,0.34789,1.24947,0.65257,0.94547,0.00585505,0.00585505,0.00585505
226,17121.9,0.69603,0.39566,0.83429,0.7342,0.56008,0.63017,0.34793,1.24926,0.65256,0.94544,0.00582435,0.00582435,0.00582435
227,17197.8,0.69913,0.39688,0.83456,0.73466,0.56013,0.63039,0.34795,1.24925,0.65249,0.94539,0.00579362,0.00579362,0.00579362
228,17273.9,0.69766,0.39575,0.83399,0.7339,0.56053,0.63035,0.34796,1.24939,0.65258,0.94539,0.00576285,0.00576285,0.00576285
229,17349.5,0.69287,0.39294,0.83292,0.73302,0.56101,0.63022,0.34814,1.24941,0.6529,0.94538,0.00573206,0.00573206,0.00573206
230,17425.8,0.69629,0.39506,0.83475,0.73231,0.5612,0.63038,0.34815,1.24972,0.65316,0.94529,0.00570124,0.00570124,0.00570124
231,17501.4,0.69064,0.39252,0.8334,0.73279,0.56099,0.63026,0.34817,1.2496,0.65322,0.94523,0.0056704,0.0056704,0.0056704
232,17577.6,0.69382,0.39517,0.83373,0.735,0.5598,0.63044,0.3482,1.24935,0.65325,0.94513,0.00563953,0.00563953,0.00563953
233,17653.1,0.69448,0.39404,0.83358,0.73203,0.56089,0.63023,0.34814,1.24955,0.65346,0.94514,0.00560864,0.00560864,0.00560864
234,17729.4,0.69629,0.39397,0.83366,0.73136,0.56098,0.63031,0.34825,1.24955,0.65354,0.9451,0.00557773,0.00557773,0.00557773
235,17805.8,0.6878,0.39071,0.8325,0.73191,0.56077,0.6311,0.34819,1.24967,0.654,0.94514,0.00554679,0.00554679,0.00554679
236,17881.4,0.68957,0.39256,0.83328,0.73027,0.56169,0.6311,0.34829,1.24959,0.65401,0.94499,0.00551584,0.00551584,0.00551584
237,17957.7,0.69226,0.39307,0.83317,0.73049,0.56108,0.63092,0.3484,1.24962,0.65416,0.94498,0.00548486,0.00548486,0.00548486
238,18033.1,0.68661,0.39073,0.83339,0.73121,0.56109,0.63094,0.34857,1.24944,0.65437,0.94493,0.00545387,0.00545387,0.00545387
239,18108.9,0.68509,0.38957,0.8324,0.7314,0.56048,0.63084,0.34855,1.24957,0.65442,0.94493,0.00542287,0.00542287,0.00542287
240,18184.5,0.68515,0.38932,0.83282,0.73106,0.56101,0.63104,0.34861,1.24949,0.65444,0.94495,0.00539185,0.00539185,0.00539185
241,18260.6,0.68126,0.38775,0.83177,0.73098,0.5615,0.631,0.34875,1.24934,0.65446,0.94482,0.00536081,0.00536081,0.00536081
242,18336.3,0.68167,0.38806,0.83175,0.73165,0.56171,0.63145,0.3489,1.24945,0.65466,0.94487,0.00532977,0.00532977,0.00532977
243,18412.8,0.6857,0.38907,0.83208,0.73288,0.56206,0.63203,0.34886,1.24959,0.65477,0.94486,0.00529871,0.00529871,0.00529871
244,18489.2,0.68291,0.38866,0.8323,0.73345,0.56166,0.63205,0.34896,1.2494,0.65474,0.94475,0.00526764,0.00526764,0.00526764
245,18565.5,0.68182,0.38753,0.83209,0.73253,0.56227,0.63203,0.34899,1.2497,0.6549,0.94478,0.00523657,0.00523657,0.00523657
246,18641.3,0.68332,0.38808,0.8315,0.73276,0.56261,0.63215,0.34903,1.24964,0.65499,0.94475,0.00520548,0.00520548,0.00520548
247,18717.4,0.67965,0.38662,0.83173,0.73353,0.56223,0.63221,0.34915,1.24966,0.65472,0.94474,0.00517439,0.00517439,0.00517439
248,18793.7,0.68379,0.38851,0.83262,0.73254,0.56283,0.63245,0.34911,1.24947,0.65485,0.9447,0.0051433,0.0051433,0.0051433
249,18869.4,0.68069,0.38721,0.83188,0.73281,0.56263,0.63281,0.34932,1.2497,0.65501,0.94469,0.0051122,0.0051122,0.0051122
250,18945.4,0.68093,0.38654,0.83164,0.73209,0.56285,0.63292,0.34937,1.2498,0.65508,0.94468,0.0050811,0.0050811,0.0050811
251,19020.9,0.67827,0.38489,0.83135,0.73424,0.56242,0.6329,0.34939,1.24979,0.6551,0.94465,0.00505,0.00505,0.00505
252,19097.3,0.67963,0.38614,0.83181,0.73353,0.5625,0.63305,0.34951,1.24976,0.65515,0.94461,0.0050189,0.0050189,0.0050189
253,19172.8,0.67816,0.38627,0.83196,0.73377,0.56251,0.63295,0.34955,1.24989,0.65552,0.94466,0.0049878,0.0049878,0.0049878
254,19248.9,0.67616,0.38439,0.83056,0.73333,0.56336,0.63324,0.3497,1.24976,0.65534,0.94454,0.0049567,0.0049567,0.0049567
255,19324.5,0.68012,0.3872,0.83198,0.73365,0.56247,0.63294,0.34967,1.24968,0.65533,0.94446,0.00492561,0.00492561,0.00492561
256,19400.5,0.67849,0.38606,0.83118,0.73199,0.56427,0.63331,0.34964,1.24973,0.65562,0.9444,0.00489452,0.00489452,0.00489452
257,19476.7,0.68103,0.38712,0.83215,0.73239,0.56354,0.63299,0.3496,1.24979,0.65563,0.94431,0.00486343,0.00486343,0.00486343
258,19552.7,0.67709,0.38432,0.83083,0.73242,0.56332,0.63271,0.34956,1.24972,0.65569,0.9443,0.00483236,0.00483236,0.00483236
259,19629.3,0.67717,0.38482,0.83098,0.73376,0.563,0.63323,0.34976,1.2493,0.65547,0.94421,0.00480129,0.00480129,0.00480129
260,19705,0.67455,0.38445,0.83157,0.73307,0.56336,0.63339,0.3498,1.24932,0.65564,0.94411,0.00477023,0.00477023,0.00477023
261,19781.2,0.67338,0.38278,0.83024,0.73356,0.56327,0.63315,0.3498,1.24934,0.6555,0.94404,0.00473919,0.00473919,0.00473919
262,19856.8,0.67336,0.38202,0.83029,0.73243,0.56393,0.63324,0.34979,1.24948,0.6557,0.94403,0.00470815,0.00470815,0.00470815
263,19933.5,0.67356,0.38309,0.83073,0.73209,0.56356,0.63309,0.34993,1.24941,0.65575,0.94389,0.00467713,0.00467713,0.00467713
264,20009,0.6722,0.38145,0.83015,0.73297,0.564,0.63385,0.34996,1.24939,0.65585,0.94386,0.00464613,0.00464613,0.00464613
265,20085,0.66887,0.37994,0.82962,0.7337,0.56299,0.63364,0.34997,1.24918,0.65563,0.94376,0.00461514,0.00461514,0.00461514
266,20160.6,0.6677,0.37972,0.82965,0.73395,0.56297,0.63371,0.34999,1.24898,0.65575,0.94369,0.00458416,0.00458416,0.00458416
267,20236.4,0.66975,0.38063,0.82954,0.73381,0.56305,0.63361,0.3501,1.24897,0.65581,0.94357,0.00455321,0.00455321,0.00455321
268,20312.2,0.66912,0.38046,0.82909,0.73431,0.56248,0.63355,0.35007,1.24888,0.65567,0.94347,0.00452227,0.00452227,0.00452227
269,20388.2,0.66818,0.3792,0.82982,0.7352,0.56226,0.6337,0.35004,1.24866,0.65533,0.94337,0.00449136,0.00449136,0.00449136
270,20463.8,0.66499,0.37845,0.8296,0.73679,0.56163,0.63371,0.35013,1.24862,0.65538,0.94337,0.00446047,0.00446047,0.00446047
271,20539.7,0.66516,0.37765,0.82853,0.73676,0.56192,0.63377,0.35024,1.24851,0.65552,0.9434,0.0044296,0.0044296,0.0044296
272,20615.3,0.66616,0.37904,0.82905,0.73558,0.56198,0.63365,0.35025,1.24841,0.65542,0.9433,0.00439876,0.00439876,0.00439876
273,20691.1,0.66634,0.37869,0.82926,0.73466,0.5629,0.63391,0.35023,1.24843,0.65542,0.94323,0.00436794,0.00436794,0.00436794
274,20766.8,0.65997,0.37624,0.82824,0.7346,0.56297,0.63384,0.35026,1.2483,0.65519,0.94316,0.00433715,0.00433715,0.00433715
275,20842.7,0.66235,0.37654,0.82936,0.73453,0.56342,0.63411,0.35022,1.24836,0.65516,0.94311,0.00430638,0.00430638,0.00430638
276,20917.7,0.66134,0.37607,0.82883,0.73472,0.56319,0.6339,0.35017,1.2485,0.65522,0.94307,0.00427565,0.00427565,0.00427565
277,20993,0.66105,0.37651,0.82856,0.73402,0.56314,0.6342,0.35027,1.24839,0.65518,0.94297,0.00424495,0.00424495,0.00424495
278,21068.3,0.66184,0.37633,0.8276,0.7357,0.562,0.63405,0.35033,1.24836,0.65512,0.94297,0.00421427,0.00421427,0.00421427
279,21143.9,0.65905,0.37541,0.82863,0.73625,0.56222,0.63425,0.3503,1.24835,0.65508,0.94288,0.00418364,0.00418364,0.00418364
280,21219.8,0.6559,0.37255,0.82754,0.73526,0.56211,0.63397,0.35024,1.24833,0.65512,0.9428,0.00415303,0.00415303,0.00415303
281,21295.8,0.6554,0.37341,0.82733,0.73524,0.56237,0.63421,0.35035,1.24812,0.65499,0.94269,0.00412246,0.00412246,0.00412246
282,21371.6,0.65656,0.37327,0.82825,0.73593,0.56192,0.63435,0.35034,1.24821,0.65502,0.9427,0.00409193,0.00409193,0.00409193
283,21447.1,0.65288,0.37206,0.82745,0.7352,0.56251,0.63439,0.3504,1.24806,0.65524,0.94263,0.00406144,0.00406144,0.00406144
284,21522.9,0.65502,0.37245,0.82725,0.73324,0.56268,0.63379,0.3503,1.24818,0.65509,0.94259,0.00403098,0.00403098,0.00403098
285,21598.3,0.65234,0.37172,0.82708,0.73369,0.56293,0.63409,0.35043,1.24809,0.65525,0.94249,0.00400056,0.00400056,0.00400056
286,21674.4,0.65432,0.37174,0.82731,0.734,0.56319,0.63456,0.3503,1.24812,0.65542,0.94251,0.00397019,0.00397019,0.00397019
287,21750.1,0.64994,0.3703,0.82711,0.73275,0.5637,0.63454,0.35049,1.24809,0.65564,0.9425,0.00393986,0.00393986,0.00393986
288,21825.8,0.65157,0.37035,0.82721,0.73372,0.56338,0.63438,0.35053,1.24825,0.65574,0.94245,0.00390957,0.00390957,0.00390957
289,21901.5,0.65129,0.36977,0.82662,0.73518,0.56238,0.6345,0.35058,1.24791,0.65561,0.94228,0.00387933,0.00387933,0.00387933
290,21977.4,0.64811,0.36928,0.82641,0.73321,0.56363,0.63445,0.35054,1.24799,0.65592,0.94228,0.00384913,0.00384913,0.00384913
291,22053.1,0.65195,0.37042,0.82753,0.73339,0.56311,0.63397,0.35052,1.24781,0.65577,0.94215,0.00381899,0.00381899,0.00381899
292,22129.2,0.64752,0.36832,0.82613,0.73352,0.56322,0.63414,0.35058,1.24783,0.65598,0.94213,0.00378888,0.00378888,0.00378888
293,22204.8,0.64903,0.36894,0.82717,0.73396,0.56271,0.63403,0.3507,1.24785,0.65619,0.94211,0.00375883,0.00375883,0.00375883
294,22280.7,0.64819,0.36883,0.82667,0.73289,0.56281,0.63379,0.35059,1.24787,0.65642,0.94203,0.00372884,0.00372884,0.00372884
295,22356.3,0.64699,0.3672,0.82656,0.73379,0.562,0.63386,0.35064,1.24797,0.65657,0.94201,0.00369889,0.00369889,0.00369889
296,22432.1,0.64585,0.36828,0.82598,0.73464,0.56179,0.63387,0.35059,1.24801,0.65676,0.94194,0.00366899,0.00366899,0.00366899
297,22507.8,0.64675,0.36804,0.82572,0.73558,0.56209,0.63414,0.35073,1.24792,0.65669,0.94188,0.00363915,0.00363915,0.00363915
298,22583.8,0.64516,0.36748,0.82584,0.73408,0.56306,0.63424,0.35079,1.24792,0.65684,0.94187,0.00360937,0.00360937,0.00360937
299,22660.3,0.64463,0.36765,0.8259,0.73314,0.56368,0.63426,0.35077,1.24812,0.65704,0.94189,0.00357964,0.00357964,0.00357964
300,22736,0.64129,0.3652,0.82519,0.73333,0.56334,0.6341,0.35081,1.248,0.65736,0.94178,0.00354998,0.00354998,0.00354998
301,22812.2,0.64288,0.36466,0.82566,0.73375,0.56337,0.63433,0.35082,1.24826,0.65746,0.94177,0.00352037,0.00352037,0.00352037
302,22888.6,0.63943,0.36414,0.82523,0.73264,0.56323,0.63408,0.35093,1.24832,0.6577,0.94169,0.00349082,0.00349082,0.00349082
303,22965,0.63985,0.36463,0.82476,0.73268,0.56296,0.63396,0.35082,1.24839,0.65799,0.9416,0.00346133,0.00346133,0.00346133
304,23040.5,0.64098,0.3648,0.82572,0.73104,0.56331,0.63382,0.35085,1.24831,0.65837,0.94158,0.0034319,0.0034319,0.0034319
305,23116.4,0.63819,0.36351,0.82469,0.73223,0.56331,0.63446,0.35091,1.24841,0.65866,0.94153,0.00340254,0.00340254,0.00340254
306,23192,0.63388,0.36163,0.8237,0.73135,0.5636,0.63418,0.35088,1.24842,0.65899,0.94141,0.00337325,0.00337325,0.00337325
307,23267.9,0.6347,0.36153,0.8241,0.73181,0.56315,0.63404,0.35085,1.24866,0.65953,0.94139,0.00334402,0.00334402,0.00334402
308,23344.2,0.63868,0.36339,0.82505,0.7307,0.56321,0.63414,0.35052,1.24878,0.65973,0.94133,0.00331486,0.00331486,0.00331486
309,23420.2,0.634,0.36184,0.82469,0.73029,0.56356,0.63426,0.3506,1.24881,0.66016,0.94129,0.00328576,0.00328576,0.00328576
310,23495.9,0.63771,0.3632,0.82501,0.72957,0.56332,0.63402,0.35064,1.24863,0.66009,0.94121,0.00325674,0.00325674,0.00325674
311,23571.4,0.63398,0.36154,0.82537,0.73082,0.56244,0.63423,0.35073,1.24853,0.66014,0.94115,0.00322778,0.00322778,0.00322778
312,23646.8,0.63358,0.3604,0.82374,0.73069,0.56265,0.63433,0.35076,1.24858,0.66034,0.94107,0.0031989,0.0031989,0.0031989
313,23722.8,0.63101,0.35978,0.82395,0.73001,0.56327,0.63434,0.35079,1.24883,0.66054,0.9411,0.00317009,0.00317009,0.00317009
314,23799,0.63188,0.35973,0.82418,0.73048,0.56301,0.63426,0.35092,1.24872,0.66056,0.94105,0.00314136,0.00314136,0.00314136
315,23875.2,0.62471,0.35629,0.82251,0.73092,0.56271,0.6342,0.35104,1.24873,0.66063,0.94103,0.0031127,0.0031127,0.0031127
316,23951.3,0.6309,0.35987,0.82398,0.73181,0.56191,0.63382,0.35085,1.2489,0.66087,0.94101,0.00308412,0.00308412,0.00308412
317,24027.3,0.62409,0.35631,0.82296,0.73068,0.5624,0.63379,0.3509,1.24874,0.66085,0.94096,0.00305561,0.00305561,0.00305561
318,24103.1,0.62727,0.3573,0.8233,0.73259,0.56202,0.63429,0.35097,1.24893,0.66095,0.94093,0.00302719,0.00302719,0.00302719
319,24179.3,0.6287,0.3576,0.82373,0.73272,0.56177,0.63432,0.35087,1.24882,0.66122,0.94086,0.00299884,0.00299884,0.00299884
320,24255.6,0.62883,0.35722,0.82375,0.73132,0.56293,0.63442,0.35082,1.24899,0.66133,0.94082,0.00297058,0.00297058,0.00297058
321,24331.2,0.62632,0.35705,0.82324,0.73175,0.56227,0.63417,0.35089,1.24927,0.66179,0.9408,0.00294239,0.00294239,0.00294239
322,24407,0.62677,0.35698,0.82344,0.73213,0.56194,0.63434,0.35088,1.24919,0.66163,0.9407,0.00291429,0.00291429,0.00291429
323,24482.5,0.62184,0.35465,0.82283,0.73058,0.56248,0.63435,0.35077,1.24937,0.66189,0.94066,0.00288628,0.00288628,0.00288628
324,24558.3,0.62184,0.35449,0.82244,0.73144,0.56244,0.6345,0.35076,1.24934,0.66209,0.94063,0.00285835,0.00285835,0.00285835
325,24633.8,0.61974,0.35281,0.82162,0.73076,0.56261,0.63425,0.35082,1.24945,0.66234,0.9406,0.0028305,0.0028305,0.0028305
326,24709.3,0.62259,0.35478,0.82303,0.72988,0.56317,0.63454,0.35086,1.24942,0.66256,0.94058,0.00280275,0.00280275,0.00280275
327,24785,0.61825,0.35299,0.82239,0.72973,0.56308,0.63443,0.3509,1.24961,0.66277,0.94054,0.00277508,0.00277508,0.00277508
328,24860.7,0.62031,0.35354,0.82247,0.72977,0.56323,0.63448,0.35094,1.24964,0.6627,0.94052,0.0027475,0.0027475,0.0027475
329,24936.5,0.61813,0.35241,0.82228,0.73024,0.56291,0.63439,0.35087,1.24958,0.66312,0.94045,0.00272002,0.00272002,0.00272002
330,25012.8,0.61803,0.3516,0.82212,0.73085,0.56237,0.63449,0.35082,1.25004,0.66339,0.94042,0.00269262,0.00269262,0.00269262
331,25088.3,0.61776,0.35195,0.82133,0.73082,0.56212,0.63397,0.35082,1.25014,0.66358,0.94042,0.00266532,0.00266532,0.00266532
332,25164,0.61678,0.35125,0.82249,0.7304,0.56245,0.63403,0.35086,1.25008,0.66387,0.94031,0.00263811,0.00263811,0.00263811
333,25239.5,0.61333,0.35054,0.82181,0.73264,0.56134,0.6344,0.35081,1.25013,0.66433,0.94028,0.002611,0.002611,0.002611
334,25315.2,0.61629,0.35102,0.821,0.73342,0.56093,0.63438,0.35085,1.25024,0.66452,0.94026,0.00258398,0.00258398,0.00258398
335,25390.4,0.61444,0.3507,0.82187,0.73241,0.56164,0.63476,0.35094,1.25033,0.66467,0.94015,0.00255707,0.00255707,0.00255707
336,25466.3,0.61353,0.35021,0.82135,0.73293,0.56164,0.63487,0.35093,1.25033,0.66517,0.9401,0.00253024,0.00253024,0.00253024
337,25542,0.61362,0.3502,0.82068,0.73401,0.56003,0.63482,0.35101,1.2506,0.66572,0.94017,0.00250352,0.00250352,0.00250352
338,25617.8,0.61478,0.35056,0.82204,0.73395,0.55988,0.63484,0.35094,1.25052,0.666,0.94016,0.0024769,0.0024769,0.0024769
339,25694.1,0.61394,0.35021,0.82101,0.73446,0.5595,0.63478,0.35086,1.25063,0.66624,0.9401,0.00245039,0.00245039,0.00245039
340,25769.6,0.60946,0.34751,0.82027,0.73347,0.56004,0.63467,0.35084,1.25071,0.6667,0.94008,0.00242397,0.00242397,0.00242397
341,25845.1,0.60334,0.34475,0.82046,0.73362,0.56057,0.63475,0.35091,1.25082,0.66675,0.94006,0.00239766,0.00239766,0.00239766
342,25920.4,0.61151,0.34898,0.82132,0.73381,0.56042,0.63474,0.35083,1.25103,0.66698,0.94009,0.00237145,0.00237145,0.00237145
343,25996.2,0.60827,0.34686,0.82018,0.73443,0.56006,0.63471,0.35084,1.25112,0.66708,0.9401,0.00234535,0.00234535,0.00234535
344,26071.8,0.61004,0.34713,0.82052,0.73521,0.55993,0.63481,0.35089,1.25137,0.66753,0.94011,0.00231935,0.00231935,0.00231935
345,26147.6,0.60663,0.34561,0.81984,0.7353,0.55966,0.63499,0.35082,1.25153,0.66763,0.94008,0.00229347,0.00229347,0.00229347
346,26223.2,0.60781,0.34635,0.82002,0.7351,0.55992,0.63508,0.35081,1.25163,0.66806,0.94017,0.00226769,0.00226769,0.00226769
347,26299.3,0.60795,0.3456,0.82014,0.7354,0.55968,0.63497,0.35079,1.25171,0.66809,0.94018,0.00224202,0.00224202,0.00224202
348,26375.4,0.60699,0.34598,0.82167,0.73435,0.56075,0.63519,0.35081,1.25173,0.668,0.9401,0.00221646,0.00221646,0.00221646
349,26451.4,0.60315,0.34475,0.81985,0.73577,0.56037,0.63555,0.35072,1.25161,0.6679,0.9401,0.00219102,0.00219102,0.00219102
350,26527.5,0.6043,0.34432,0.81972,0.73506,0.56092,0.63576,0.35094,1.2517,0.66806,0.94005,0.00216568,0.00216568,0.00216568
351,26603.7,0.60257,0.34416,0.82002,0.7353,0.56036,0.63575,0.35087,1.25179,0.6682,0.94005,0.00214046,0.00214046,0.00214046
352,26679.3,0.59882,0.34182,0.8201,0.73395,0.56094,0.63535,0.35077,1.25207,0.66848,0.94012,0.00211536,0.00211536,0.00211536
353,26755.5,0.60171,0.34215,0.81962,0.73485,0.56078,0.63555,0.35073,1.25189,0.66865,0.93998,0.00209037,0.00209037,0.00209037
354,26831.8,0.5972,0.34079,0.81881,0.73339,0.56109,0.63549,0.35076,1.25185,0.66906,0.93995,0.0020655,0.0020655,0.0020655
355,26908.1,0.59706,0.3401,0.81957,0.73387,0.56102,0.63567,0.35071,1.25179,0.66917,0.93991,0.00204075,0.00204075,0.00204075
356,26983.5,0.59859,0.34046,0.8189,0.73424,0.56077,0.63556,0.35068,1.25164,0.66947,0.93982,0.00201611,0.00201611,0.00201611
357,27059.6,0.59891,0.34074,0.81978,0.73338,0.56144,0.63535,0.35062,1.25156,0.66926,0.93972,0.00199159,0.00199159,0.00199159
358,27136.1,0.59553,0.33898,0.81878,0.73516,0.56019,0.63522,0.3507,1.25157,0.66955,0.93965,0.0019672,0.0019672,0.0019672
359,27212,0.59903,0.34047,0.81909,0.73406,0.56107,0.63522,0.35058,1.25159,0.66975,0.93964,0.00194293,0.00194293,0.00194293
360,27287.6,0.59437,0.33955,0.81844,0.73433,0.56134,0.63547,0.35057,1.25175,0.66987,0.93964,0.00191878,0.00191878,0.00191878
361,27363.6,0.59307,0.33822,0.81896,0.73486,0.56091,0.6351,0.35066,1.25177,0.67008,0.93964,0.00189475,0.00189475,0.00189475
362,27439.3,0.59942,0.341,0.81906,0.73429,0.56176,0.63547,0.35068,1.25175,0.67015,0.93959,0.00187085,0.00187085,0.00187085
