Epoch,Train Loss,Val Loss,mIoU,Road IoU,Lane IoU,Learning Rate
738,0.0734628401696682,0.13596864975988865,0.8470447696745396,0.9428822100162506,0.7512073293328285,0.00030710725665893264
739,0.07224411517381668,0.12492960458621383,0.8535582982003689,0.9448599144816399,0.7622566819190979,0.00030503893596128156
740,0.07539134286344051,0.13402891857549548,0.8469059225171804,0.9417755901813507,0.7520362548530102,0.00030297454221278364
741,0.07352224178612232,0.13867226243019104,0.8575777392834425,0.9488780945539474,0.7662773840129375,0.00030091411699449086
742,0.07411512173712254,0.13408705266192555,0.8512731436640024,0.9452004507184029,0.757345836609602,0.000298857701807521
743,0.07252470217645168,0.14631589548662305,0.8496358171105385,0.945961482822895,0.7533101513981819,0.00029680533807222145
744,0.0725708045065403,0.16678952751681209,0.8550622723996639,0.9507799595594406,0.7593445852398872,0.0002947570671273355
745,0.07145864702761173,0.135897409170866,0.8473905920982361,0.9426445439457893,0.7521366402506828,0.0002927129302291694
746,0.07150782085955143,0.12486065924167633,0.8592223096638918,0.9479529187083244,0.7704917006194592,0.0002906729685507612
747,0.07162566296756268,0.1456340723671019,0.8480710163712502,0.9451576173305511,0.7509844154119492,0.0002886372231810512
748,0.07210355438292027,0.14121675863862038,0.8444710653275251,0.9418831989169121,0.7470589317381382,0.00028660573512405576
749,0.07311072945594788,0.17292132321745157,0.8523257803171873,0.9502600207924843,0.7543915398418903,0.0002845785452980396
750,0.07192288525402546,0.12629053415730596,0.8555661886930466,0.946109227836132,0.7650231495499611,0.00028255569453469254
751,0.07157470658421516,0.1370550775900483,0.8513773940503597,0.9454644620418549,0.7572903260588646,0.00028053722357830694
752,0.07281146571040154,0.16320405853912234,0.8531367238610983,0.9496148154139519,0.7566586323082447,0.0002785231730849575
753,0.07164806313812733,0.1368284970521927,0.8615982960909605,0.9508299604058266,0.7723666317760944,0.0002765135836216808
754,0.07321086712181568,0.13829552428796887,0.8480437584221363,0.9438028112053871,0.7522847056388855,0.0002745084956656605
755,0.07383915968239307,0.17526490986347198,0.8503335518762469,0.948766328394413,0.7519007753580809,0.00027250794960341
756,0.07312148250639439,0.13476224057376385,0.8517420310527086,0.9458251446485519,0.7576589174568653,0.00027051198572996
757,0.07474466040730476,0.13122460898011923,0.8523259609937668,0.9455482512712479,0.7591036707162857,0.00026852064424804707
758,0.0715883206576109,0.1569081349298358,0.8571198582649231,0.9510009065270424,0.7632388100028038,0.00026653396526730305
759,0.07731495052576065,0.1782941329292953,0.8521558521315455,0.9506477862596512,0.7536639180034399,0.00026455198880344767
760,0.0736756157130003,0.13287549652159214,0.8501427751034498,0.9444722607731819,0.7558132894337177,0.00026257475477748255
761,0.07448430173099041,0.1325816037133336,0.8530886676162481,0.9461756497621536,0.7600016854703426,0.0002606023030148871
762,0.07112674787640572,0.143684440292418,0.8559606224298477,0.9491680786013603,0.7627531662583351,0.00025863467324481606
763,0.07166182436048985,0.13309688866138458,0.8473838455975056,0.9419262856245041,0.752841405570507,0.0002566719050993
764,0.07440262101590633,0.12926551746204495,0.855285307392478,0.9465755298733711,0.7639950849115849,0.0002547140381124462
765,0.07218882255256176,0.15820729453116655,0.8577486537396908,0.9517832100391388,0.7637140974402428,0.0002527611117196429
766,0.07059621810913086,0.14343218551948667,0.8549739681184292,0.9481067955493927,0.7618411406874657,0.00025081316525676467
767,0.07136468216776848,0.13287987280637026,0.8437266666442156,0.9397344589233398,0.7477188743650913,0.00024887023795938
768,0.07137086242437363,0.1292516253888607,0.8576243054121733,0.9482763409614563,0.7669722698628902,0.0002469323689619621
769,0.07200364395976067,0.13206668524071574,0.8597016632556915,0.9496495127677917,0.7697538137435913,0.000244999597297099
770,0.07225624658167362,0.1364600150845945,0.8497860915958881,0.9445988461375237,0.7549733370542526,0.00024307196189470842
771,0.0710180252790451,0.13656001538038254,0.8457732275128365,0.9422361105680466,0.7493103444576263,0.00024114950158125376
772,0.07064156606793404,0.13545432360842824,0.8458680845797062,0.9420434981584549,0.7496926710009575,0.00023923225507896135
773,0.0701715499162674,0.13523586373776197,0.8572126366198063,0.9490247070789337,0.7654005661606789,0.00023732026100504043
774,0.07294430211186409,0.12470247969031334,0.8606943245977163,0.9490074813365936,0.772381167858839,0.00023541355787090671
775,0.07138989958912134,0.13312601391226053,0.8534576054662466,0.9463926032185555,0.7605226077139378,0.00023351218408140502
776,0.0717319417744875,0.13564866548404098,0.853508148342371,0.9468523636460304,0.7601639330387115,0.00023161617793403646
777,0.07168335095047951,0.13284195307642221,0.8529539350420237,0.946121409535408,0.7597864605486393,0.00022972557761818753
778,0.07327011413872242,0.13425408769398928,0.8536451105028391,0.9465690404176712,0.760721180588007,0.00022784042121435985
779,0.07289048284292221,0.14516673516482115,0.8531098533421755,0.9477965012192726,0.7584232054650784,0.00022596074669340382
780,0.07057885639369488,0.13432586146518588,0.8524992857128382,0.9460934475064278,0.7589051239192486,0.00022408659191575368
781,0.07390068843960762,0.12355608260259032,0.8570766486227512,0.9466546550393105,0.767498642206192,0.00022221799463066505
782,0.07274727337062359,0.12337353266775608,0.8551974110305309,0.9454087018966675,0.7649861201643944,0.00022035499247545398
783,0.0721023790538311,0.16122146835550666,0.8532189577817917,0.9498960450291634,0.75654187053442,0.00021849762297474019
784,0.07317395694553852,0.15437813941389322,0.8606722671538591,0.9523491561412811,0.7689953781664371,0.00021664592353968953
785,0.07191458158195019,0.13552359025925398,0.8549020662903786,0.947399377822876,0.7624047547578812,0.00021479993146726175
786,0.0744994543492794,0.13944502733647823,0.8559113405644894,0.948235385119915,0.7635872960090637,0.00021295968393945857
787,0.07175144553184509,0.14163778256624937,0.8542833887040615,0.9477764293551445,0.7607903480529785,0.00021112521802257506
788,0.07038779184222221,0.131535149179399,0.850230822339654,0.9439546018838882,0.7565070427954197,0.00020929657066645334
789,0.07091134786605835,0.1326752519235015,0.8536720257252455,0.9464313685894012,0.7609126828610897,0.00020747377870373754
790,0.0694128479808569,0.14918449614197016,0.8506366610527039,0.9472324028611183,0.7540409192442894,0.00020565687884913233
791,0.07047035358846188,0.13734463043510914,0.8542026747018099,0.947086788713932,0.7613185606896877,0.0002038459076986642
792,0.07331754453480244,0.1292747026309371,0.8521742951124907,0.9447422549128532,0.7596063353121281,0.00020204090172894245
793,0.07017151825129986,0.14210575073957443,0.8514888845384121,0.9468461722135544,0.7561315968632698,0.00020024189729642614
794,0.07061604224145412,0.1421745177358389,0.8480412289500237,0.9446276649832726,0.7514547929167747,0.00019844893063669178
795,0.07044757902622223,0.13138501346111298,0.8503136299550533,0.9439689517021179,0.7566583082079887,0.00019666203786370225
796,0.07151449471712112,0.13308275490999222,0.848595779389143,0.9433470591902733,0.7538444995880127,0.00019488125496908018
797,0.06990352086722851,0.15641656797379255,0.8508753702044487,0.9480661377310753,0.7536846026778221,0.0001931066178213835
798,0.07186630368232727,0.14741221815347672,0.8538508582860231,0.94818165153265,0.7595200650393963,0.00019133816216538178
799,0.07116561569273472,0.12964184768497944,0.8480614982545376,0.9420996531844139,0.7540233433246613,0.00018957592362133714
800,0.0702533982694149,0.13610827084630728,0.852197265252471,0.9460643753409386,0.7583301551640034,0.00018781993768428657
801,0.0692305900156498,0.14044027216732502,0.8519016429781914,0.9465515539050102,0.7572517320513725,0.00018607023972332662
802,0.07018038257956505,0.14459081552922726,0.8512105830013752,0.9466839283704758,0.7557372376322746,0.00018432686498090205
803,0.069156963378191,0.14221912901848555,0.8526099715381861,0.9471851140260696,0.7580348290503025,0.00018258984857209452
804,0.06903549283742905,0.14735859679058194,0.8523678183555603,0.9478268772363663,0.7569087594747543,0.00018085922548391638
805,0.07096953503787518,0.15073008136823773,0.8566046990454197,0.9501292407512665,0.7630801573395729,0.0001791350305746055
806,0.06948575004935265,0.14171632891520858,0.8523894548416138,0.9468634724617004,0.7579154372215271,0.00017741729857292338
807,0.06929336488246918,0.13610193319618702,0.8538184370845556,0.9468048736453056,0.7608320005238056,0.0001757060640774552
808,0.07022364437580109,0.13012616150081158,0.8566479384899139,0.9475083202123642,0.7657875567674637,0.000174001361555914
809,0.06859299167990685,0.13900987850502133,0.8522476758807898,0.9466465711593628,0.7578487806022167,0.0001723032253444449
810,0.06970237381756306,0.1368971010670066,0.8504129182547331,0.9450019672513008,0.7558238692581654,0.00017061168964693457
811,0.07145312428474426,0.13614676566794515,0.8535101879388094,0.9467000514268875,0.7603203244507313,0.00016892678853432254
812,0.07016091048717499,0.14149708859622478,0.8499932941049337,0.9456803426146507,0.7543062455952168,0.00016724855594391327
813,0.07099839858710766,0.1399060827679932,0.8521645795553923,0.9466430991888046,0.7576860599219799,0.00016557702567869501
814,0.06971054896712303,0.13782022846862674,0.8533504959195852,0.9468486532568932,0.7598523385822773,0.0001639122314066568
815,0.06998793967068195,0.1358078964985907,0.8497874736785889,0.9445248544216156,0.7550500929355621,0.0001622542066601116
816,0.07144510187208652,0.14090070873498917,0.8580174893140793,0.949688620865345,0.7663463577628136,0.00016060298483502018
817,0.07092306576669216,0.14244543388485909,0.8577646911144257,0.9499216973781586,0.7656076848506927,0.00015895859919031936
818,0.06895054411143064,0.13632877403870225,0.8536772392690182,0.9470722526311874,0.7602822259068489,0.0001573210828472505
819,0.06801718845963478,0.14052068395540118,0.8554500434547663,0.9486221969127655,0.762277889996767,0.0001556904687886944
820,0.06993008032441139,0.13488298561424017,0.857078792527318,0.9487528502941132,0.7654047347605228,0.00015406678985850544
821,0.07021573558449745,0.12654684018343687,0.8588002175092697,0.9483739212155342,0.7692265138030052,0.00015245007876085037
822,0.07021584175527096,0.15105228731408715,0.8551736939698458,0.9498632103204727,0.7604841776192188,0.00015084036805955027
823,0.06891611590981483,0.15148791624233127,0.8509131725877523,0.9476825222373009,0.7541438229382038,0.00014923769017742368
824,0.07040320709347725,0.131043903529644,0.851181298494339,0.9445606768131256,0.7578019201755524,0.00014764207739563414
825,0.0686909630894661,0.12994570471346378,0.8535205516964197,0.945763424038887,0.7612776793539524,0.00014605356185303983
826,0.06986422277987003,0.12978035118430853,0.8533344529569149,0.945665217936039,0.7610036879777908,0.00014447217554554618
827,0.06938905082643032,0.1346667492762208,0.8500243313610554,0.944487676024437,0.7555609866976738,0.00014289795032546135
828,0.06973090581595898,0.13391273375600576,0.8532785456627607,0.9462114870548248,0.7603456042706966,0.00014133091790085513
829,0.07132160849869251,0.1370415762066841,0.8576394226402044,0.9492009878158569,0.7660778574645519,0.00013977110983491966
830,0.07011829130351543,0.13319975696504116,0.8558095116168261,0.9477075412869453,0.7639114819467068,0.00013821855754533378
831,0.06923888437449932,0.1352943005040288,0.8508746866136789,0.9451890140771866,0.7565603591501713,0.00013667329230363065
832,0.06985005177557468,0.12765037827193737,0.8594937436282635,0.948786623775959,0.7702008634805679,0.0001351353452345673
833,0.07017209194600582,0.13214720971882343,0.8572995625436306,0.9479875341057777,0.7666115909814835,0.00013360474731549847
834,0.07029103673994541,0.14107475709170103,0.8507094420492649,0.9460607022047043,0.7553581818938255,0.00013208152937575171
835,0.06786240264773369,0.1529694809578359,0.8525257129222155,0.9486460387706757,0.7564053870737553,0.00013056572209600711
836,0.07023133151233196,0.15553333144634962,0.8564059752970934,0.9504290297627449,0.7623829208314419,0.00012905735600767933
837,0.06936636380851269,0.13382698176428676,0.8507536668330431,0.9447816461324692,0.756725687533617,0.0001275564614923023
838,0.06785301957279444,0.13304050033912063,0.8474940378218889,0.9424748048186302,0.7525132708251476,0.00012606306878091682
839,0.06856338959187269,0.13859177194535732,0.8526037782430649,0.9465562328696251,0.7586513236165047,0.0001245772079534633
840,0.06833488773554564,0.14673257898539305,0.8587679099291563,0.9507979452610016,0.766737874597311,0.00012309890893817408
841,0.06893862783908844,0.14288398111239076,0.8572210017591715,0.9497739598155022,0.7646680437028408,0.00012162820151097137
842,0.0682888925075531,0.14458775846287608,0.8541731182485819,0.9484845772385597,0.759861659258604,0.0001201651152948681
843,0.07375720143318176,0.1323880087584257,0.8543131835758686,0.9468216747045517,0.7618046924471855,0.00011870967975937003
844,0.06952246464788914,0.13208020152524114,0.8512727953493595,0.9445694908499718,0.7579760998487473,0.00011726192421988297
845,0.0689696054905653,0.13582543563097715,0.849408557638526,0.944147601723671,0.754669513553381,0.0001158218778371221
846,0.0697812233120203,0.13887275336310267,0.8532633278518915,0.9469965919852257,0.7595300637185574,0.00011438956961652464
847,0.07001669332385063,0.12945509469136596,0.8575995303690434,0.9480887055397034,0.7671103551983833,0.00011296502840766591
848,0.06770864501595497,0.12804487347602844,0.8565057460218668,0.9471507146954536,0.76586077734828,0.0001115482829036776
849,0.0691513940691948,0.13248686864972115,0.8511598035693169,0.9448108300566673,0.7575087770819664,0.00011013936164067023
850,0.06830974668264389,0.13711593113839626,0.8518436439335346,0.9457906857132912,0.7578966021537781,0.00010873829299715849
851,0.06737182848155499,0.14162378013134003,0.8531980812549591,0.9471245780587196,0.7592715844511986,0.00010734510519348939
852,0.07089422270655632,0.13314790604636073,0.8545953631401062,0.9468665942549706,0.7623241320252419,0.00010595982629127377
853,0.06886070035398006,0.1340326596982777,0.8527898360043764,0.9460997059941292,0.7594799660146236,0.00010458248419282172
854,0.06977234221994877,0.13272400991991162,0.8545175809413195,0.9467929750680923,0.7622421868145466,0.00010321310664057971
855,0.06997675262391567,0.13332846853882074,0.8545868098735809,0.9468659088015556,0.7623077109456062,0.0001018517212165721
856,0.0677215987816453,0.14246343448758125,0.8524295911192894,0.947037972509861,0.7578212097287178,0.0001004983553418463
857,0.06805485393851995,0.1432745736092329,0.8529699556529522,0.9475094452500343,0.7584304660558701,9.915303627591896e-05
858,0.06882845610380173,0.14009537175297737,0.8570189476013184,0.949124276638031,0.7649136185646057,9.781579111622828e-05
859,0.06788768619298935,0.13677867967635393,0.852951280772686,0.9464560598134995,0.7594465017318726,9.648664679758794e-05
860,0.06736929714679718,0.1400371976196766,0.8512033689767122,0.945875957608223,0.7565307803452015,9.51656300916438e-05
861,0.06962845288217068,0.14859244041144848,0.8549056127667427,0.9490236863493919,0.7607875391840935,9.385276760633545e-05
862,0.06896329298615456,0.15626801690086722,0.8580211400985718,0.9512562677264214,0.7647860124707222,9.254808578536026e-05
863,0.06835443153977394,0.14789902651682496,0.8545658104121685,0.9488575756549835,0.7602740451693535,9.125161090764025e-05
864,0.06756595894694328,0.13923632726073265,0.8521576263010502,0.9465449005365372,0.7577703520655632,8.996336908679309e-05
865,0.06749806925654411,0.14096064819023013,0.8537876084446907,0.9476761668920517,0.7598990499973297,8.868338627060619e-05
866,0.06785992719233036,0.14418898802250624,0.853986456990242,0.9480537250638008,0.7599191889166832,8.741168824051371e-05
867,0.06756682507693768,0.14083844423294067,0.8526273462921381,0.9468553140759468,0.7583993785083294,8.614830061107804e-05
868,0.06746935285627842,0.13853102596476674,0.8534037955105305,0.9469491466879845,0.7598584443330765,8.489324882947279e-05
869,0.068785953335464,0.14186822902411222,0.8540770784020424,0.9477755427360535,0.7603786140680313,8.364655817497108e-05
870,0.07116445526480675,0.1422112942673266,0.8543531373143196,0.9479122087359428,0.7607940658926964,8.240825375843596e-05
871,0.0704358322545886,0.14442414371296763,0.8525028005242348,0.947361946105957,0.7576436549425125,8.117836052181488e-05
872,0.06874243542551994,0.14329990977421403,0.8512779176235199,0.94655442237854,0.7560014128684998,7.995690323763683e-05
873,0.06887898687273264,0.14257881790399551,0.8524111676961184,0.9471212401986122,0.7577010951936245,7.87439065085143e-05
874,0.06811120640486479,0.13920874940231442,0.8524187486618757,0.9465335384011269,0.7583039589226246,7.753939476664662e-05
875,0.06853033974766731,0.13307200651615858,0.8530739843845367,0.9460825249552727,0.7600654438138008,7.634339227332858e-05
876,0.06718760915100574,0.13140540570020676,0.8541773092001677,0.9463958367705345,0.7619587816298008,7.515592311846155e-05
877,0.0683477008715272,0.1351841064170003,0.8554041069000959,0.9476887211203575,0.7631194926798344,7.397701122006806e-05
878,0.06874250248074532,0.1358261862769723,0.8582943920046091,0.9494574815034866,0.7671313025057316,7.280668032381067e-05
879,0.067603868432343,0.14478353317826986,0.8585636597126722,0.9507219940423965,0.7664053253829479,7.164495400251295e-05
880,0.06910920143127441,0.14877567486837506,0.8536726329475641,0.948706828057766,0.7586384378373623,7.049185565568486e-05
881,0.06816727854311466,0.14763315673917532,0.8542881682515144,0.9487897157669067,0.7597866207361221,6.934740850905198e-05
882,0.06732271052896976,0.1377707696519792,0.8551049530506134,0.9479711800813675,0.7622387260198593,6.821163561408699e-05
883,0.06858330965042114,0.13108793972060084,0.8555281143635511,0.9471874684095383,0.763868760317564,6.708455984754545e-05
884,0.0696672722697258,0.1316252639517188,0.8552236221730709,0.9471493437886238,0.763297900557518,6.596620391100578e-05
885,0.06820524670183659,0.13166831294074655,0.8568116892129183,0.948142796754837,0.7654805816709995,6.485659033041102e-05
886,0.069893354550004,0.13716762559488416,0.8573183920234442,0.9492506608366966,0.7653861232101917,6.375574145561555e-05
887,0.06894051656126976,0.13990702759474516,0.8552707601338625,0.9485316053032875,0.7620099149644375,6.266367945993518e-05
888,0.07069316226989031,0.1402232083491981,0.85540303401649,0.9485871121287346,0.7622189559042454,6.158042633970007e-05
889,0.06817396730184555,0.13447619369253516,0.8533478565514088,0.9465014114975929,0.7601943016052246,6.050600391381177e-05
890,0.06845719739794731,0.12982835294678807,0.8531462084501982,0.9456493407487869,0.7606430761516094,5.944043382330405e-05
891,0.066647426225245,0.13263138569891453,0.8532603215426207,0.9462079107761383,0.760312732309103,5.83837375309067e-05
892,0.06874444521963596,0.13400810956954956,0.8537752497941256,0.9467622488737106,0.7607882507145405,5.733593632061319e-05
893,0.06727278232574463,0.13692549336701632,0.8551319595426321,0.947919100522995,0.7623448185622692,5.629705129725254e-05
894,0.06797369010746479,0.132207493763417,0.8579173032194376,0.94871886074543,0.7671157456934452,5.526710338606329e-05
895,0.06847859267145395,0.13290588930249214,0.8550594113767147,0.9472263380885124,0.762892484664917,5.424611333227283e-05
896,0.0681106261909008,0.12954494543373585,0.8549451734870672,0.9466205015778542,0.7632698453962803,5.323410170067907e-05
897,0.06825568061321974,0.13026415137574077,0.8557121157646179,0.9471812397241592,0.7642429918050766,5.223108887523644e-05
898,0.0666407085955143,0.13236087979748845,0.856636194512248,0.9479828551411629,0.7652895338833332,5.123709505864548e-05
899,0.0665932185947895,0.13625330571085215,0.8553797658532858,0.9478949457406998,0.7628645859658718,5.0252140271945466e-05
900,0.06773176230490208,0.13830652181059122,0.8538730386644602,0.9473436549305916,0.7604024223983288,4.927624435411133e-05
901,0.0690951757133007,0.1385342893190682,0.8540499247610569,0.9474407583475113,0.7606590911746025,4.830942696165458e-05
902,0.06824158504605293,0.1365474797785282,0.8560341633856297,0.948223665356636,0.7638446614146233,4.735170756822622e-05
903,0.06869510374963284,0.13446754915639758,0.8551314249634743,0.9473941177129745,0.762868732213974,4.640310546422566e-05
904,0.06673881132155657,0.13086577039211988,0.8551795277744532,0.9468491449952126,0.7635099105536938,4.546363975641184e-05
905,0.06893186643719673,0.13225545268505812,0.8543309643864632,0.9465726986527443,0.762089230120182,4.453332936751796e-05
906,0.06672858446836472,0.13504914892837405,0.8550093472003937,0.9474142864346504,0.7626044079661369,4.361219303587067e-05
907,0.06696090381592512,0.13453672965988517,0.8562486879527569,0.948094055056572,0.7644033208489418,4.270024931501279e-05
908,0.06726107094436884,0.13720636162906885,0.8552310392260551,0.9478400275111198,0.7626220509409904,4.1797516573329366e-05
909,0.067525465041399,0.1390094538219273,0.8543655946850777,0.9476248696446419,0.7611063197255135,4.090401299367762e-05
910,0.067549386061728,0.1366160036996007,0.8540099579840899,0.9470933228731155,0.7609265930950642,4.001975657302097e-05
911,0.0660818126052618,0.13606945192441344,0.8547917660325766,0.9473735317587852,0.7622100003063679,3.914476512206632e-05
912,0.06811164878308773,0.13019237527623773,0.8561417683959007,0.9473352208733559,0.7649483159184456,3.827905626490556e-05
913,0.06719989702105522,0.13091866998001933,0.8549481648951769,0.9468039199709892,0.7630924098193645,3.742264743866037e-05
914,0.06788279488682747,0.13184239249676466,0.8553351182490587,0.947171039879322,0.7634991966187954,3.6575555893130885e-05
915,0.06802057661116123,0.13315408071503043,0.8559037912636995,0.9477343484759331,0.764073234051466,3.573779869044868e-05
916,0.06726053170859814,0.13638885784894228,0.8545216489583254,0.9473485052585602,0.7616947926580906,3.490939270473264e-05
917,0.06934721954166889,0.13439389178529382,0.8554262351244688,0.947636753320694,0.7632157169282436,3.4090354621749345e-05
918,0.06876510754227638,0.13869808008894324,0.8537170197814703,0.9472684785723686,0.760165560990572,3.3280700938577125e-05
919,0.06682880967855453,0.13644058583304286,0.8535131886601448,0.9468179643154144,0.7602084130048752,3.248044796327327e-05
920,0.06693557556718588,0.13816515216603875,0.8518707249313593,0.9460972025990486,0.75764424726367,3.1689611814546e-05
921,0.06720312684774399,0.13596622785553336,0.8539766389876604,0.9470300748944283,0.7609232030808926,3.090820842142982e-05
922,0.06814141385257244,0.13462239177897573,0.8564709648489952,0.9482366144657135,0.7647053152322769,3.0136253522964175e-05
923,0.06737080030143261,0.13575584720820189,0.8578066844493151,0.9490089192986488,0.7666044495999813,2.9373762667877072e-05
924,0.06772786192595959,0.13650527829304338,0.8572964500635862,0.9488004669547081,0.7657924331724644,2.862075121427154e-05
925,0.0666031464934349,0.13803318701684475,0.8572898395359516,0.9490231871604919,0.7655564919114113,2.787723432931622e-05
926,0.06704402342438698,0.1387283089570701,0.8547714464366436,0.9477157071232796,0.7618271857500076,2.7143226988940096e-05
927,0.06908690091222525,0.13888744497671723,0.8551404755562544,0.9479798674583435,0.7623010836541653,2.6418743977530976e-05
928,0.07030676119029522,0.14071030914783478,0.8529703747481108,0.9470096305012703,0.7589311189949512,2.570379988763695e-05
929,0.06852397136390209,0.13915275037288666,0.853405212983489,0.9470713138580322,0.7597391121089458,2.49984091196735e-05
930,0.06762150675058365,0.13901711953803897,0.8532986026257277,0.94692512601614,0.7596720792353153,2.4302585881632704e-05
931,0.06920001469552517,0.13403524039313197,0.8544857352972031,0.9469857066869736,0.7619857639074326,2.361634418879728e-05
932,0.06676665879786015,0.13231833511963487,0.8548871893435717,0.9470173716545105,0.7627570070326328,2.2939697863458534e-05
933,0.06879490427672863,0.13677558721974492,0.8529434986412525,0.9465847983956337,0.7593021988868713,2.2272660534637433e-05
934,0.06723958346992731,0.13767739105969667,0.8535152059048414,0.9470790550112724,0.7599513567984104,2.1615245637810587e-05
935,0.0675799697637558,0.13534775748848915,0.8550756108015776,0.9475836753845215,0.7625675462186337,2.096746641463937e-05
936,0.06942616030573845,0.1343889757990837,0.8559091128408909,0.9478559792041779,0.7639622464776039,2.032933591270323e-05
937,0.06872902251780033,0.13974572205916047,0.8555610496550798,0.9483850821852684,0.7627370171248913,1.9700866985236852e-05
938,0.06743904575705528,0.1378013244830072,0.8568266667425632,0.9488735944032669,0.7647797390818596,1.9082072290871546e-05
939,0.06808277033269405,0.13585227634757757,0.8572101425379515,0.9488712251186371,0.7655490599572659,1.8472964293379923e-05
940,0.0690323319286108,0.13677878864109516,0.8572902623564005,0.9491080716252327,0.7654724530875683,1.787355526142496e-05
941,0.06663453485816717,0.13810702553018928,0.8548494391143322,0.9478636234998703,0.7618352547287941,1.728385726831301e-05
942,0.06733866408467293,0.138339685741812,0.8539882507175207,0.9473869577050209,0.7605895437300205,1.6703882191750396e-05
943,0.06734408438205719,0.13940629176795483,0.8530482798814774,0.9469930902123451,0.7591034695506096,1.6133641713604444e-05
944,0.06654357723891735,0.1402701735496521,0.8537069670855999,0.9474814236164093,0.7599325105547905,1.557314731966804e-05
945,0.06758238933980465,0.14035353530198336,0.8544668424874544,0.9478832185268402,0.7610504664480686,1.5022410299428118e-05
946,0.06731907650828362,0.1393977263942361,0.854416161775589,0.9477237984538078,0.7611085250973701,1.4481441745838655e-05
947,0.06820902600884438,0.1381818661466241,0.8537424355745316,0.9471127316355705,0.7603721395134926,1.3950252555096865e-05
948,0.06888053007423878,0.13376862835139036,0.8544594217091799,0.9468994662165642,0.7620193772017956,1.3428853426423873e-05
949,0.06660906318575144,0.13478342350572348,0.8556306660175323,0.9477179944515228,0.7635433375835419,1.2917254861849268e-05
950,0.06829346623271704,0.13376862602308393,0.8559325989335775,0.94776551425457,0.7640996836125851,1.2415467165999621e-05
951,0.06648829951882362,0.1337695810943842,0.8562214318662882,0.9479428082704544,0.764500055462122,1.1923500445890583e-05
952,0.06987371295690536,0.13212527660652995,0.8563677687197924,0.947847031056881,0.7648885063827038,1.1441364610723777e-05
953,0.06646651215851307,0.1334192045032978,0.8560978155583143,0.9478810876607895,0.7643145434558392,1.0969069371686961e-05
954,0.07048563472926617,0.13838387886062264,0.8544757701456547,0.9476364180445671,0.7613151222467422,1.0506624241758288e-05
955,0.06768680922687054,0.1369241806678474,0.8548884205520153,0.9475965946912766,0.7621802464127541,1.0054038535514971e-05
956,0.06698338314890862,0.13861476862803102,0.855013445019722,0.9478651136159897,0.7621617764234543,9.611321368945591e-06
957,0.06750317476689816,0.13866662560030818,0.8550626058131456,0.9478729218244553,0.762252289801836,9.17848165926636e-06
958,0.06713731028139591,0.1384956012479961,0.8553529065102339,0.9480376467108727,0.7626681663095951,8.755528124741654e-06
959,0.06656072475016117,0.13523154193535447,0.8561256527900696,0.9481027200818062,0.764148585498333,8.34246928450832e-06
960,0.06828467082232237,0.13392441580072045,0.8559660539031029,0.947833351790905,0.7640987560153008,7.939313458404149e-06
961,0.06696291174739599,0.1354401702992618,0.8551025819033384,0.9475856274366379,0.762619536370039,7.546068766800177e-06
962,0.06818751618266106,0.13523920020088553,0.8541738130152225,0.9470140635967255,0.7613335624337196,7.1627431304373125e-06
963,0.06800553947687149,0.1392401922494173,0.8529114443808794,0.9468292891979218,0.758993599563837,6.789344270266636e-06
964,0.06682763993740082,0.13687161123380065,0.8546932470053434,0.947527602314949,0.7618588916957378,6.42587970729397e-06
965,0.06796828098595142,0.13541301991790533,0.8542154058814049,0.9470217749476433,0.7614090368151665,6.072356762428275e-06
966,0.06760618463158607,0.13514588586986065,0.8538434766232967,0.9467691481113434,0.7609178051352501,5.7287825563345475e-06
967,0.06727008521556854,0.13735694158822298,0.8538805525749922,0.9471103027462959,0.7606508024036884,5.395164009289824e-06
968,0.06721234135329723,0.1376945092342794,0.8537109028548002,0.9470110908150673,0.7604107148945332,5.0715078410441275e-06
969,0.0696393009275198,0.13928613113239408,0.853980353102088,0.9473975077271461,0.7605631984770298,4.757820570685296e-06
970,0.067068537697196,0.13638994470238686,0.8547287750989199,0.9474176838994026,0.7620398662984371,4.454108516507369e-06
971,0.06641902588307858,0.1370552135631442,0.8551220092922449,0.9477750584483147,0.7624689601361752,4.160377795883244e-06
972,0.06613663025200367,0.1413177684880793,0.8542258981615305,0.9478103518486023,0.7606414444744587,3.87663432514194e-06
973,0.06689286977052689,0.13861334044486284,0.8553341683000326,0.9481775164604187,0.7624908201396465,3.602883819448974e-06
974,0.06718769203871489,0.13597476854920387,0.8551751878112555,0.9477018043398857,0.7626485712826252,3.3391317926912886e-06
975,0.06770237907767296,0.1371330376714468,0.8548651859164238,0.9476699978113174,0.7620603740215302,3.0853835573665566e-06
976,0.06779162026941776,0.13651603320613503,0.8555630203336477,0.9479796066880226,0.7631464339792728,2.841644224475663e-06
977,0.06692153960466385,0.13602809701114893,0.8564107101410627,0.9484202265739441,0.7644011937081814,2.607918703420284e-06
978,0.06795119680464268,0.13882477022707462,0.8548054192215204,0.9479034245014191,0.7617074139416218,2.3842117019035232e-06
979,0.0681100208312273,0.13893712125718594,0.8542398475110531,0.9475870057940483,0.7608926892280579,2.1705277258353764e-06
980,0.06804896146059036,0.13731384743005037,0.8554900139570236,0.9480663388967514,0.7629136890172958,1.966871079241971e-06
